"q_id","game_id","answer","image_url"
"2918","1","Изумрудный город","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/093eceba-102d-4519-a98c-e4b8046b5b6b/orig"
"2395","1","Чак","https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/d638531b-1c17-44bc-8766-c77343f06aa1/orig"
"4274","1","Зелёный фургон","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/924b8b35-090f-4550-9647-bbe070287b79/orig"
"1971","1","Затмение","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/514560da-3692-4e00-93a8-3741b983eec0/orig"
"1749","1","Дикая банда","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/851c44ca-58cd-4839-b9c9-aab580b54174/orig"
"2387","1","Никита","https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/4fef4283-9611-4030-923f-404bcaa3c55a/orig"
"1300","1","Ом Шанти Ом","https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/d1f0225c-c3b8-4356-a7e6-c906ee5f8f72/orig"
"1901","1","Кто, если не мы","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/cb5f5601-0052-4d54-a4f7-e0dd7af9dc10/orig"
"1475","1","Анжелика и султан","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/9ef81e65-7372-4805-9cf7-46710c5af55e/orig"
"2386","1","Университет","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/1350392f-b9e4-47ac-98a0-de211cc0a72a/orig"
"2988","1","Рыцарь дорог","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/978d0607-2a69-49df-ae5d-52b48900ac35/orig"
"2995","1","Отец Браун","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/86b79841-7917-43d6-a38d-034bfc7175d0/orig"
"1053","1","Незнакомка","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/a91c0018-4878-4f63-840f-9fb4ca8e2a6a/orig"
"1680","1","Нелл","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/db70a323-63e1-4312-b4e5-d2d03142abb3/orig"
"1871","1","Старое ружье","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/5ed1609e-c2f9-407c-85e2-d7dea30ea008/orig"
"4153","1","Условный мент","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/347080f7-6afb-4b17-abed-d835cd553c2c/orig"
"4249","1","Снайпер 2: Тунгус","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/89dfc0af-361c-4147-b8e4-297e52c82084/orig"
"3674","1","Короче","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/cfcc26d0-ce3e-46ca-8981-cc50c755d641/orig"
"1769","1","Развод по-итальянски","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/11c3617f-fc68-44af-bc8d-9e7afd39af0a/orig"
"3672","1","Гинтама","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/2b45776c-0bd0-400f-a473-215ed190f4ac/orig"
"3664","1","0,03","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/0c6d2d35-57ad-4a84-8a2a-4bfc5551a83b/orig"
"691","1","Король чёртова острова","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/b203df00-b8ea-4050-9f2e-635ca1b45df7/orig"
"1296","1","Призрак в доспехах 2.0","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/532da2ba-fb86-45b4-82d5-ecba9c629dfc/orig"
"2302","1","Реализация","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/a654284b-bf39-4098-b115-01c516d09d79/orig"
"1951","1","Под покровом небес","https://avatars.mds.yandex.net/get-ott/1531675/2fad483b-1c1c-4589-9664-d30cba1acdd4/orig"
"3792","1","Небесные родственники","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/5d9af89a-f594-4c15-a496-60404cb1f445/orig"
"1361","1","Дикий мёд","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/fc593e58-7136-4908-af20-f3b2a6548121/orig"
"1936","1","Непохищенная невеста","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/646de22d-f998-47ba-89b2-af760a9e36b2/orig"
"3248","1","Кунг-фу Панда: Удивительные легенды","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/15d638fb-7f42-4a2a-a22d-8036a5701e52/orig"
"4235","1","Кармелита: Цыганская страсть","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/c2d68a0b-9bb1-4e4e-b2bd-d0a9e2f7a7ac/orig"
"358","1","Сердца трёх 2","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/cf4e9191-3599-4f79-9d95-f18e41ed70d3/orig"
"2616","1","Кукольный дом","https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/f5ad2b19-841c-4ff0-b20c-d3aa013777f5/orig"
"3857","1","Мистер Бин","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/ea26fb9f-e2e6-4026-974b-b4d4f470dd0a/orig"
"2886","1","Жизнь на Марсе","https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/3db736f0-5516-4ff6-b464-b5d5ef4c1ebe/orig"
"3148","1","Принц драконов","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/33d36967-b0ab-47dd-a050-936b1e30d03f/orig"
"2788","1","Зои Харт из южного штата","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/b68f6988-1a81-4e12-8041-5fbacdde5f37/orig"
"3057","1","Обручальное кольцо","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/c7412713-662d-4606-9d17-6c00808f9221/orig"
"913","1","На последнем берегу","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4cb813d9-f907-4c41-aa5e-3cb4ec4951f5/orig"
"1799","1","Сегодня я пойду домой один","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/5397404c-961f-454f-a336-7b51391e57ea/orig"
"170","1","Фантагиро, или Пещера золотой розы","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/48a0e2ac-51b7-4df1-a0b3-ecf968ac5af3/orig"
"2857","1","Хэтфилды и МакКои","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/abe7703e-907f-4d69-8b18-fdd75b9610a9/orig"
"720","3","Рыцарь дня","Экс-шпион и его новая подруга спасаются от преследователей по всему миру. Дуэт Тома Круза и Кэмерон Диаз"
"966","3","Паркер","Вор с моральными принципами мстит кинувшим его подельникам. Эффектный боевик с суровым Джейсоном Стэйтемом"
"918","3","Мир Юрского периода 2","Ученые спасают динозавров от вымирания. Необычный взгляд на франшизу с элементами готики и влиянием Хичкока"
"486","3","Комната","Пленница растит сына в подвале, заменившем мальчику целый мир. Драма, принесшая «Оскар» Бри Ларсон"
"318","3","Кунг-фу Панда 3","По должен превратить упитанных весельчаков пандовой деревни в воинов. Уморительный блокбастер о новых вызовах"
"350","3","Бросок кобры","Секретный отряд против оружейного магната и его нанороботов. Боевик по серии игрушек Hasbro «Джо-солдат»"
"412","3","Нимфоманка: Часть 1","Откровенный разговор немолодой гиперсексуальной Джо и пожилого асексуала. Шокирующая драма Ларса фон Триера"
"195","3","Шоколад","Виенн переворачивает жизнь маленького города с помощью сладостей. Теплая мелодрама о силе любви с Жюльет Бинош"
"359","3","Нечто","Полярники сталкиваются с инфернальным злом в Антарктиде. Культовый сай-фай-хоррор с новаторскими спецэффектами"
"246","3","Золушка","Была хозяйкой дома, стала прислугой мачехи. Роскошная версия старой сказки о туфельке, снятая Кеннетом Браной"
"777","3","50 первых поцелуев","Из-за амнезии Люси каждое утро забывает своего парня. Романтическая комедия с Адамом Сэндлером и Дрю Бэрримор"
"929","3","Ангелы и Демоны","Как связаны Большой адронный коллайдер, иллюминаты и папа римский? Конспирологический триллер с Томом Хэнксом"
"840","3","Легион","Архангел с автоматом в руках защищает людей от гнева Господня. Пол Беттани в апокалиптическом хоррор-боевике"
"453","3","Разрисованная вуаль","Китти и ее нелюбимый муж-врач едут в Китай, где бушует холера. Тонкая экранизация Сомерсета Моэма"
"934","3","Что гложет Гилберта Грейпа","Парень из захолустного городка грезит о лучшей жизни. Выдающаяся роль юного Леонардо ДиКаприо"
"470","3","Американский пирог: Все в сборе","Повзрослевшие тусовщики отрываются на встрече выпускников. Финал сверхпопулярной франшизы с шутками ниже пояса"
"79","3","Ранго","Отважный хамелеон наводит порядок на Диком Западе. Остроумная анимация от режиссера «Пиратов Карибского моря»"
"841","3","Остров собак","В Японии будущего ссыльные дворняги помогают мальчику найти его пса. Очаровательная анимация Уэса Андерсона"
"595","3","Доктор Кто","Пришелец, меняющий внешность, спасает Вселенную от космических злодеев. Научная фантастика с британским юмором"
"62","3","Духless","Топ-менеджер переосмысляет жизнь. Данила Козловский в экранизации скандального бестселлера Сергея Минаева"
"540","3","Древние","Семья первородных вампиров возвращается в Новый Орлеан, чтобы вернуть себе город. Спин-офф «Дневников вампира»"
"847","3","Молодой Папа","Глава Ватикана ломает шаблоны и потрясает устои. Неотразимый Джуд Лоу в провокационном шоу Паоло Соррентино"
"923","3","Царство небесное","Кузнец-бастард с отрядом рыцарей идет в Иерусалим. Драма Ридли Скотта о том, как становились крестоносцами"
"8","3","В центре внимания","Бостонские репортеры разоблачают священников-педофилов. Драма о громком секс-скандале, получившая два «Оскара»"
"803","3","Однажды в сказке","Обычная молодая женщина оказывается героиней сказки. Захватывающее переплетение реального и сказочного миров"
"736","3","Орудия смерти: Город костей","Обычной девушке открывается мир демонов и охотников на них. Романтическое фэнтези по книге Кассандры Клэр"
"183","3","Святые из Бундока","Религиозные братья-ирландцы решают избавить город от криминала. Кровавый жанровый микс в духе Тарантино"
"428","3","Ганнибал","Хитроумный маньяк водит за нос талантливого психолога. Самая вычурная и мрачная история о докторе Лектере"
"91","3","Воздушный маршал","Террорист затеял на борту самолета жестокую игру. Фееричный триллер с Лиамом Нисоном на пике формы"
"342","3","Охота","Детская ложь превращает жизнь воспитателя в ад. Мрак, травля и Мадс Миккельсен в жесткой скандинавской драме"
"261","3","Пляж","На отдыхе в Таиланде юноша ищет райский остров, где нет никаких запретов. Приключенческий триллер Дэнни Бойла"
"732","3","Идентификация","Путешественники, застрявшие в мотеле, погибают один за другим. Психологический триллер по мотивам Агаты Кристи"
"290","3","Поезд на Юму","Фермер вызывается отправить циничного бандита к месту казни. Кристиан Бэйл в ремейке классического вестерна"
"367","3","Игра Эндера","Эндрю готовится стать командиром землян в войне с пришельцами. Масштабный экшен по выдающемуся сай-фай-роману"
"657","3","Миссия «Серенити»","Загадочный пассажир меняет судьбу команды космического корабля. Сай-фай вестерн по следам сериала «Светлячок»"
"549","3","Дрянные девчонки","Старшеклассницы Кэйди и Реджина воюют из-за парня. Линдси Лохан в одной из лучших подростковых комедий нулевых"
"162","3","К звездам","Угрюмый астронавт летит на другой конец Солнечной системы, чтобы найти отца. Возможно, лучшая роль Брэда Питта"
"47","3","Дорога","Отец и сын спасаются от каннибалов в мире постапокалипсиса. Мрачная, красивая драма по роману Кормака Маккарти"
"696","3","Повелитель стихий","Юный Аанг спасает мир от воинственного народа Огня. Фэнтези М. Найта Шьямалана по мультсериалу «Аватар»"
"531","3","Повелитель бури","История американских саперов в воюющем Ираке. Жесткая драма, снятая в документальной манере. Шесть «Оскаров»"
"532","3","Рождественская история","Призраки помогают злому скряге увидеть его жизнь со стороны. Анимированный Джим Керри в экранизации Диккенса"
"808","3","Белоснежка и охотник","В этой версии сказки братьев Гримм Белоснежка переходит в наступление. Зрелищная экранизация со звездами"
"348","3","Фарго","Инсценировка похищения жены приводит к рекам крови. Шедевр братьев Коэн о человеческой жестокости и глупости"
"546","3","Собачья жизнь","В очередной реинкарнации пес встречает первого хозяина. Начало истории верного питомца от Лассе Халльстрема"
"336","3","После нашей эры","Отец и сын терпят крушение на безлюдной планете. Уилл и Джейден Смиты в фантастике М. Найта Шьямалана"
"148","3","Босиком по мостовой","Мизантроп спасает девушку от суицида. Первая в череде фирменных мелодрам Тиля Швайгера с ним же в главной роли"
"572","3","Он – дракон","Мечтательная Мирослава влюбляется в юношу-дракона. Изобретательное фэнтези по роману Сергея и Марины Дяченко"
"746","3","На крючке","Незнакомцы вынуждены выполнять приказы неизвестной женщины. Боевик с Шайей ЛаБафом по идее Стивена Спилберга"
"609","3","Алиса в Зазеркалье","Алиса путешествует сквозь время, чтобы спасти Безумного Шляпника. Продолжение диковинного фэнтези Тима Бёртона"
"434","3","Дракула","Предыстория Дракулы: свежий взгляд на графа-кровопийцу. Стильное фэнтези с эпическими битвами и Люком Эвансом"
"241","3","Тихоокеанский рубеж 2","Контрабандист Джейк Пентекост должен помешать монстрам атаковать Землю. Эффектный экшен с битвой в России"
"679","3","Барбоскины на даче","Соседи-коты не дают Барбоскиным спокойно провести лето у дедушки. Полный метр про известное собачье семейство"
"119","3","Кловерфилд, 10","Мишель попадает в бункер, где двое мужчин прячутся от ядерной атаки. Побратим «Монстро» от режиссера «Добычи»"
"528","3","Харли Квинн","Бывшая девушка Джокера становится королевой преступности Готэма. Анимационные похождения бойкой антигероини DC"
"902","3","Касл","Писатель ищет убийцу, который подражает героям его книг. Процедурал с юмором и отсылками к поп-культуре"
"38","3","Малхолланд Драйв","Случайная авария спасает девушку от смерти, но забирает память. Триллер Дэвида Линча о поиске собственного «я»"
"706","3","Твин Пикс","Агент Купер расследует убийство в городке, где все не то, чем кажется. Культовый сериал-загадка Дэвида Линча"
"753","3","Неуправляемый","Машинист и кондуктор пытаются остановить неисправный локомотив. Экшен-триллер Тони Скотта с Крисом Пайном"
"946","3","Девушка, подающая надежды","Яркая блондинка охотится на похотливых парней. Блестящая Кэри Маллиган в стильном триллере о женской мести"
"468","3","Основной инстинкт","Коп обнаруживает детали убийства в книге обольстительной романистки. Самая откровенная роль Шэрон Стоун"
"287","3","Удивительное путешествие доктора Дулиттла","Знаменитый звериный доктор ищет таинственный остров и лекарство для королевы. Сказка с Робертом Дауни-младшим"
"362","3","Кожа, в которой я живу","Одержимый гений пластической хирургии ставит эксперименты на своей узнице. Эстетский триллер Педро Альмодовара"
"211","3","Терминатор: Генезис","Джон посылает в 1984 год солдата, чтобы спасти свою мать Сару Коннор. Война киборгов в альтернативном прошлом"
"291","3","Призрачный гонщик 2","Он должен спасти мальчика, чтобы избавиться от проклятия. Сиквел боевика, снятый режиссерами «Адреналина»"
"142","3","Настя, соберись!","Архитектор Настя и ее субличности выбираются из кризиса. Любовь Аксенова в комедии о том, как принимать себя"
"913","3","Дедушка легкого поведения","После смерти жены Дик вместе с внуком уходит в отрыв. Развязный роуд-муви с Робертом Де Ниро и Заком Эфроном"
"430","3","Спартак: Кровь и песок","Проданный в рабство воин должен выжить на арене, чтобы отомстить. Зрелищный и жесткий пеплум-сериал"
"580","3","Пиксели","Геймеры отражают атаку инопланетных героев компьютерных игр. Фантастическая экшен-комедия с Адамом Сэндлером"
"449","3","Сделано в Америке","Пилот совмещает работу на ЦРУ и наркокартель Пабло Эскобара. Авантюрный байопик с Томом Крузом"
"40","5","Безупречный зад","Что отмечает Веспер Линд во внешности Бонда?"
"535","3","Погребенный заживо","Выбраться из гроба, пока не кончился кислород. Райан Рейнольдс в триллере, снятом в замкнутом пространстве"
"146","3","Гадкий я 3","Агент Грю остается без работы и без миньонов. В новой части франшизы героя то и дело зовут обратно в злодеи"
"194","3","Воронины","Семья Кости живет в опасном соседстве с его родителями. Бенефис Бориса Клюева в образе сварливого свекра"
"757","3","Дом","Нелепые, но забавные инопланетяне хотят захватить Землю. Яркий мультфильм от создателей «Как приручить дракона»"
"360","3","Полный расколбас","Ожившие продукты попадают в дом человека и познают ад. Дерзкая анимационная комедия по сценарию Сета Рогена"
"932","3","Дитя человеческое","Как спасти мир от хаоса и угрозы вымирания? Масштабная антиутопия Альфонсо Куарона, снятая Эммануэлем Любецки"
"242","3","Больше чем секс","Они спят вместе, но стараются не влюбляться. Чуткий ромком с красивым дуэтом Натали Портман и Эштона Кутчера"
"60","3","Куда приводят мечты","Крис отправляется за любимой из рая в ад. Мелодрама с Робином Уильямсом и «Оскаром» за спецэффекты"
"658","3","Мачо и ботан 2","Напарники под видом студентов ловят в колледже наркоторговцев. Уморительный сиквел комедии о нелепых копах"
"437","3","Великая стена","От какого неведомого зла защищает Стена? Мэтт Дэймон и китайские воины против монстров в эпичном блокбастере"
"795","3","Догвилль","Грейс приезжает в город, где ей совсем не рады. Эпос Ларса фон Триера о насилии в театральных декорациях"
"630","3","Экипаж","Пилот с алкозависимостью героически сажает неисправный самолет, но попадает под суд. Драма Роберта Земекиса"
"21","11","Кузнецом","Кем работал Док на Диком Западе?"
"29","11","ZZ Top","Какая группа играла на танцах в 1885-м?"
"6","11","Рональду Рейгану","Какому известному политику режиссер Роберт Земекис предлагал сыграть мэра городка Хилл-Вэлли?"
"15","11","Дартом Вейдером","Кем представился Марти, когда пришел ночью к Джорджу МакФлаю?"
"47","11","Писателем-фантастом","Кем стал Джордж МакФлай в «исправленном» 1985-м?"
"46","11","Его отправили в сумасшедший дом","Что случилось с Доком в альтернативном 1985-м?"
"3","9","Красную","Какую таблетку выбрал Нео?"
"43","9","Хьюго Уивинг","Кто из актерского состава трилогии не вернулся в четвертой части?"
"5","9","Единственный после восстания машин уцелевший город на Земле","Зион — это..."
"45","9","Багс","Какое прозвище у героини Джессики Хенвик в «Матрице: Воскрешение»?"
"41","9","Deus Ex Machina","Как в оригинале называется Главный компьютер?"
"46","9","Дэвид Митчелл","Какой популярный британский писатель принял участие в создании сценария «Воскрешения»?"
"47","9","Стейк","Каким блюдом наслаждается Сайфер в первой части «Матрицы»?"
"24","9","Рецепт суши","Что, по признанию создателей, лежит в основе матричной заставки из иероглифов?"
"15","9","Номер главы и стиха из «Книги Пророка Иссаи»","Что означает номер IS5416 на машине агента Смита?"
"1","9","1999","В каком году вышла первая «Матрица»?"
"40","14","Полет и управление звездной энергией","Какими силами обладает Старгерл?"
"38","14","Джоффри Баратеон","В «Бэтмене: Начало» появился актер, игравший короля в одном известном сериале. Кого он играл в том сериале?"
"6","14","«РЭД»","Какой из этих фильмов неожиданно основан на комиксах DC?"
"33","7","«Властелин колец: Две крепости»","В каком из фильмов серии Фродо ни разу не надевает Кольцо?"
"24","7","Боромира","Кого хотел сыграть Брюс Уиллис?"
"39","7","Алексей Рязанцев","Кто в русском дубляже был голосом Арагорна?"
"3","7","Гэндальф","Кому принадлежит фраза «Бегите, глупцы!»?"
"50","7","«Бен-Гур» и «Титаник»","Какие фильмы до «Возвращения короля» смогли заработать 11 «Оскаров» за один год?"
"30","7","Один","Сколько зубов выбил себе Вигго Мортенсен на съемках «Властелин колец: Две крепости»?"
"29","12","Джейсон Момоа","Этого актера приглашали сняться в фильмах франшизы, но мы увидим его лишь в десятой."
"3","12","Азербайджан, снятый в штате Колорадо","В какую страну по сюжету приземлились герои «Форсажа 7» на автомобилях с парашютом?"
"28","12","Иэн","В ранних версиях сценарий «Форсажа 7» Декарда Шоу звали..."
"30","12","французского бульдога","Фамилией своего экранного персонажа Хоббса Дуэйн Джонсон назвал..."
"23","7","Не захотел повторять образ из «Гладиатора»","Почему Рассел Кроу отказался играть Арагорна?"
"13","7","Билли и Кэти","Кто из детей Питера Джексона снялся в фильме «Властелин колец: Братство кольца»?"
"36","7","Итан Хоук","Кого изначально утвердили на роль Фарамира?"
"50","13","«Я пришел договориться»","Закончите фразу: «Дормамму…»"
"29","13","Знание монологов из «Макбета»","Что помогло Тревору Слэттери избежать казни в фильме «Шан-Чи и легенда десяти колец»"
"48","13","«Мстители: Финал»","У какого фильма нет сцены после титров?"
"34","13","«Мстители»","Который из фильмов Marvel первым заработал миллиард долларов в прокате?"
"46","13","Мэри Поппинс","Кто из этих сказочных героев упоминается в фильме «Стражи Галактики. Часть 2»?"
"31","5","Аурик Голдфингер из «Голдфингера»","Кто из этих бондовских злодеев не имеет отношения к таинственной организации СПЕКТР?"
"14","5","«Взболтать, а не смешивать».","Как правило, когда Бонд заказывает мартини с водкой, он уточняет следующее:"
"15","5","2","Сколько убийств нужно совершить Бонду в «Казино Рояль», чтобы получить статус агента два нуля?"
"24","11","Wild Gunman","На каком игровом автомате Марти играл в «Кафе 80-х»?"
"27","11","88 миль в час","Какую скорость должен набрать DeLorean, чтобы превратиться в машину времени?"
"33","11","Цыпленок","Какое обращение не выносил Марти?"
"52","11","Он повредил руку","Почему во втором фильме повзрослевший Марти не стал музыкантом?"
"43","12","Глава зловещей тайной организации «Этеон»","Какую роль предлагали Киану Ривзу?"
"12","12","«Форсаж 6»","Какую часть серии Вин Дизель, Пол Уокер и Дуэйн Джонсон представляли в Москве?"
"31","12","Дэдпула","Райан Рейнольдс шутил, что в фильме «Форсаж: Хоббс и Шоу» сыграл…"
"47","12","«Форсаж 8»","В какой части можно увидеть образцы российского автопрома?"
"30","6","Йиппи-кай-эй, мазафака!","Какая из этих культовых фраз не звучала в фильмах про Терминатора?"
"14","6","Раздавлен гидравлическим прессом","Как был уничтожен терминатор в фильме 1984 года?"
"43","6","Кристиан Бэйл","У кого из актеров франшизы не было проблем в карьере из-за злоупотребления наркотиками?"
"40","6","Терминатор 3: Восстание машин","В каком из фильмов франшизы даже не упоминается герой по имени Кайл Риз?"
"39","6","Пробует их кровь","Как терминатор T-X распознает среди людей свои мишени в фильме «Терминатор 3: Восстание машин»?"
"25","10","Аслан в «Джентльменах»","Юрия Греткова сыграл чешский актер Карел Роден, которому не привыкать играть русских олигархов. Какая из этих ролей — не его?"
"47","10","Отель снесли","Что стало с отелем Riviera в Лас-Вегасе после разрушительной съемки погони с броневиком спецназа?"
"45","10","Угрожал рассекретить проект «Тредстоун»","За что убили отца Джейсона Борна?"
"49","10","Моби","Кто исполнитель песни, которая звучит во время финальных титров всех фильмов франшизы?"
"37","11","«Пни меня»","Что было написано на листе бумаги, который хулиганы прилепили на спину Джорджу МакФлаю?"
"49","11","Фрисби","Какое развлечение изобретает Марти в 1885-м?"
"26","11","Курение обязательно","Что написано при входе в музей Биффа в альтернативном 1985-м?"
"25","11","Дочь Марти","Кого в трилогии играет Майкл Джей Фокс, кроме Марти МакФлая, его прапрадеда Шеймуса и его сына Марти МакФлая-младшего?"
"27","7","Два ребра","Что сломал себе Орландо Блум на съемках «Властелин колец: Две крепости»?"
"16","7","Руку","Что сломал себе Кристофер Ли на съемках «Властелин колец: Братство кольца»?"
"29","5","«Золотой глаз»","Какое из названий бондовских фильмов не является именем или прозвищем персонажа?"
"10","5","106 минут","Сколько идет самый короткий фильм о Бонде?"
"15","12","Томми Ли Джонс","Роль Люка Хоббса, которую сыграл Дуэйн Джонсон, изначально предлагалась другому артисту. Кому?"
"48","6","Может разделяться на углеродный скелет и жидкий металлический компонент, которые работают независимо друг от друга","Какой особенностью обладает новый терминатор Rev-9 из фильма «Терминатор: Тёмные судьбы», которой не было у предыдущих?"
"17","6","Андрей Тарковский","«Его видение будущего и отношения между человеком и его судьбой раздвигают границы кино как искусства». Кто из классиков советского кино так хвалил «Терминатора»?"
"38","10","За штаммом вируса, чтобы спасти Кросса","Зачем Аарон Кросс и Марта Шеринг полетели на Филиппины?"
"37","10","Зажигалку","Что Аарон Кросс дал доктору Марте Шеринг, чтобы она подожгла свой дом?"
"46","10","«Джейсон Борн»","К сценарию какого фильма франшизы не имел отношения Тони Гилрой?"
"3","5","Жвачка-бомба","Какого гаджета никогда не было у 007?"
"43","5","Физик-ядерщик","Кто по профессии Кристмас Джонс из фильма «И целого мира мало»?"
"16","5","«Собственность леди»","Какое из названий произведений Яна Флеминга про Бонда не было использовано кинематографистами?"
"2","5","Владивосток","В каком русском городе никогда не бывал шпион?"
"50","5","В вулкане","Где находится тайное логово Блофельда в «Живёшь только дважды»?"
"9","8","Экспериментальный отряд клонов","Кто главные герои мультсериала «Бракованная партия»?"
"11","8","Сарлакк","Как звали пустынного монстра из «Возвращения джедая», в чью пасть свалился Боба Фетт?"
"7","8","Джей Джей Абрамс","Именно этот киногик снял первый фильм трилогии сиквелов, за которую отвечал уже Disney."
"34","8","Конфликт с наемником Гридо","Все фанаты знают фразу «Хан стреляет первым». Что это за сцена?"
"22","8","Дин Джарин","Помните имя главного героя «Мандалорца»?"
"27","8","Правнуком Палпатина","Кем не является Бен Соло?"
"45","14","Daily Planet","Как называется газета, в которой работает Кларк Кент?"
"21","14","Победить в певческом конкурсе","Однажды в «Легендах завтрашнего дня» пришелец ошибочно решил, что для получения власти над Землей ему нужно..."
"48","8","Кальцоне","Действие саги захватывает сотни самых разных планет. Выберите название несуществующей."
"39","8","Тосиро Мифунэ","Джордж Лукас планировал позвать на роль Оби-Вана Кеноби этого актера, который часто играл в самурайских фильмах Акиры Куросавы. Как его звали?"
"18","8","«Ну привет»","Какую фразу-мем Оби Ван-Кеноби произносит, когда встречается с Гривусом в «Мести ситхов» (а позже повторяет в своем сольном сериале)?"
"21","8","4","При Джордже Лукасе вышло шесть эпизодов «Звездных войн». Сколько из них он снял как режиссер?"
"13","8","У них нет общих сцен в трилогии Disney","В какой части трилогии сиквелов легендарная тройка — Марк Хэмилл, Кэрри Фишер и Харрисон Форд — снова появляются на экране вместе?"
"44","8","Темуэра Моррисон","Кто сыграл Джанго Фетта в трилогии приквелов?"
"2","8","Ее рассказывал Палпатин в «Мести ситхов»","Все фанаты слышали легенду о Дарте Плэгасе Мудром. А откуда?"
"50","8","Макс Ллойд-Джонс + голос Марка Хэмилла","Кто сыграл молодого Люка Скайуокера во втором сезоне «Мандалорца»?"
"8","8","Мидихлорианы","В трилогии приквелов появилось объяснение того, как живые существа могут контролировать Силу. Оказывается, все решает наличие именно этого в организме."
"43","8","Ghibli","12 ноября 2022 году на Disney+ вышла короткометражка про Грогу от этой культовой анимационной студии."
"5","10","Учебную визу","Что требовала в американском посольстве в Цюрихе немка Мария Кройц?"
"2","10","Марсель","Рядом с каким городом нашли раненого Борна?"
"30","10","Мне было тяжело с тобой работать","Что ответила Ники Парсонс, когда Борн спросил, почему она помогает ему?"
"29","10","Мобильный телефон с предоплаченной SIM-картой","Что Борн купил в киоске на вокзале Ватерлоо в Лондоне?"
"11","10","Увидел его ребенка","Почему Борн не убил бывшего африканского лидера Никвана Вамбози?"
"162","15","История игрушек","https://avatars.mds.yandex.net/get-ott/224348/f7027096-7d13-4afa-bc8e-569a77bdf8e7/orig"
"20","10","Фредерика Шопена","Музыка какого композитора звучала в холле отеля Brecker?"
"8","10","Красная","Какого цвета штанга в парижской квартире Джейсона Борна?"
"32","10","«Ультиматум Борна»","Какой фильм франшизы получил «Оскар»?"
"40","10","Золотые часы Rolex","Что Аарон Кросс забрал у убитого управляющего манильской фабрики?"
"33","10","«Аутком»","Какую программу требовал закрыть агент Разведывательного управления Министерства обороны США Эрик Байер?"
"28","10","Хотел написать про программу «Тредстоун»","За что поплатился журналист Саймон Росс?"
"54","15","Интерстеллар","https://avatars.mds.yandex.net/get-ott/1672343/fd194cf6-dd2b-4a60-9ad3-244a1f9648bb/orig"
"112","15","Джентльмены","https://avatars.mds.yandex.net/get-ott/224348/bea75129-da03-41c3-8f10-b20fdae531d2/orig"
"82","15","Криминальное чтиво","https://avatars.mds.yandex.net/get-ott/2419418/47fed476-ab26-4697-8ecc-e538f7779f0d/orig"
"184","15","Остаться в живых","https://avatars.mds.yandex.net/get-ott/1534341/963b9fd0-ac69-47b2-b976-04d2211f74d9/orig"
"119","15","Король говорит!","https://avatars.mds.yandex.net/get-ott/1531675/c309e4d4-ab2b-4224-912b-b62fdc3e92bf/orig"
"52","15","Начало","https://avatars.mds.yandex.net/get-ott/1672343/4e9343c4-05a4-4c7b-8683-a2ddf2c97b69/orig"
"25","15","Джанго освобожденный","https://avatars.mds.yandex.net/get-ott/200035/97960e9e-2ca1-4129-9dbd-ce917acc5e4a/orig"
